trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
801,False,"{'a': 0.001, 'e': 0.44932896411722156}",25,13,-44.58615475324635,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
802,False,"{'a': 0.001, 'e': 0.44887985974271699}",20,12,-5.228580663494678,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.001, 'e': 0.44843120424810951}",30,0,-27.931085018978205,"{0: 22, 1: 5, 2: 3, 3: 0, 4: 0}",0
804,False,"{'a': 0.001, 'e': 0.44798299718474366}",20,0,-57.08909484929066,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
805,False,"{'a': 0.001, 'e': 0.44753523810441237}",30,0,-79.74871126156904,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
806,False,"{'a': 0.001, 'e': 0.44708792655935642}",20,1,-54.535879558342515,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 1}",1
807,False,"{'a': 0.001, 'e': 0.44664106210226434}",20,0,-35.709512765587036,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
808,False,"{'a': 0.001, 'e': 0.44619464428627154}",25,17,3.85745472152413,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.001, 'e': 0.44574867266496021}",30,7,-93.88417101957303,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 2}",1
810,False,"{'a': 0.001, 'e': 0.44530314679235872}",25,6,-23.397190646536327,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
811,False,"{'a': 0.001, 'e': 0.44485806622294111}",20,7,-45.121685832115794,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
812,False,"{'a': 0.001, 'e': 0.44441343051162679}",25,18,11.06750410285024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.001, 'e': 0.44396923921378006}",20,0,-28.580180921925567,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
814,False,"{'a': 0.001, 'e': 0.44352549188520951}",30,0,-25.598047499219803,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
815,False,"{'a': 0.001, 'e': 0.44308218808216776}",20,0,-76.72848831565899,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
816,False,"{'a': 0.001, 'e': 0.44263932736135109}",25,0,-88.54685668816826,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
817,False,"{'a': 0.001, 'e': 0.44219690927989863}",25,15,-31.69362331961109,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
818,False,"{'a': 0.001, 'e': 0.44175493339539229}",25,17,5.011448633058808,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.001, 'e': 0.44131339926585617}",20,1,-12.34812909899228,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
820,False,"{'a': 0.001, 'e': 0.44087230644975611}",25,11,-29.435754535881042,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
821,False,"{'a': 0.001, 'e': 0.44043165450599925}",20,10,-1.7327193181187117,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.001, 'e': 0.43999144299393356}",20,2,-25.691629707505943,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
823,False,"{'a': 0.001, 'e': 0.43955167147334756}",25,0,-101.6007099740307,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
824,False,"{'a': 0.001, 'e': 0.43911233950446965}",25,0,-16.95104417071134,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
825,False,"{'a': 0.001, 'e': 0.43867344664796781}",20,0,-22.256058015291956,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
826,False,"{'a': 0.001, 'e': 0.43823499246494918}",30,12,-22.136484244158595,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
827,False,"{'a': 0.001, 'e': 0.43779697651695959}",20,0,-37.09703605653641,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
828,False,"{'a': 0.001, 'e': 0.43735939836598298}",20,12,16.436930533118183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.001, 'e': 0.43692225757444114}",20,0,11.300737287568355,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
830,False,"{'a': 0.001, 'e': 0.43648555370519332}",30,0,-57.43657887601782,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
831,False,"{'a': 0.001, 'e': 0.43604928632153556}",25,0,-5.859089740425576,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
832,False,"{'a': 0.001, 'e': 0.43561345498720044}",25,0,-21.79087144162432,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
833,False,"{'a': 0.001, 'e': 0.43517805926635666}",25,9,-2.2592953981902033,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.001, 'e': 0.43474309872360845}",20,9,-4.221515670581203,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
835,False,"{'a': 0.001, 'e': 0.43430857292399511}",25,7,-17.0207053028129,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
836,False,"{'a': 0.001, 'e': 0.4338744814329909}",35,0,-102.91562569397041,"{0: 26, 1: 1, 2: 5, 3: 2, 4: 1}",0
837,False,"{'a': 0.001, 'e': 0.43344082381650428}",25,7,-57.849070769034,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
838,False,"{'a': 0.001, 'e': 0.43300759964087765}",30,13,-13.895092372288971,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
839,False,"{'a': 0.001, 'e': 0.43257480847288665}",25,0,-62.2429200111088,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
840,False,"{'a': 0.001, 'e': 0.43214244987974026}",30,4,-6.019019885162716,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
841,False,"{'a': 0.001, 'e': 0.43171052342907973}",25,9,-14.46901354986695,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
842,False,"{'a': 0.001, 'e': 0.43127902868897855}",25,0,-54.642017442717176,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
843,False,"{'a': 0.001, 'e': 0.43084796522794205}",30,16,-32.07983914916652,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
844,False,"{'a': 0.001, 'e': 0.43041733261490667}",20,13,-37.88000832939663,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
845,False,"{'a': 0.001, 'e': 0.4299871304192398}",30,7,-44.488112838293716,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
846,False,"{'a': 0.001, 'e': 0.42955735821073915}",20,6,12.169417821351804,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.001, 'e': 0.42912801555963254}",30,12,-59.44320947758125,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
848,False,"{'a': 0.001, 'e': 0.42869910203657724}",20,15,7.917499360541645,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.001, 'e': 0.42827061721265969}",25,14,9.47813991102595,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.001, 'e': 0.42784256065939502}",20,14,13.120249968226734,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.001, 'e': 0.42741493194872671}",25,12,3.5010641576183716,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.001, 'e': 0.42698773065302592}",30,9,-19.963514146592505,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
853,False,"{'a': 0.001, 'e': 0.42656095634509139}",25,12,23.463828161156357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.001, 'e': 0.42613460859814872}",25,15,9.617437255197235,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.001, 'e': 0.42570868698585018}",25,3,-9.48029663407883,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
856,False,"{'a': 0.001, 'e': 0.42528319108227414}",25,0,9.177932664961581,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
857,False,"{'a': 0.001, 'e': 0.42485812046192456}",20,8,20.82435550185986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.001, 'e': 0.42443347469973092}",30,12,14.25788348228172,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.001, 'e': 0.42400925337104728}",20,1,-34.14318953199425,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
860,False,"{'a': 0.001, 'e': 0.42358545605165238}",25,7,-10.362680981231083,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
861,False,"{'a': 0.001, 'e': 0.42316208231774882}",25,1,-11.187205441469489,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
862,False,"{'a': 0.001, 'e': 0.42273913174596284}",25,0,13.645859969503803,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
863,False,"{'a': 0.001, 'e': 0.42231660391334386}",25,10,-0.26641732349485103,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.001, 'e': 0.42189449839736393}",30,0,-50.08565088497154,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
865,False,"{'a': 0.001, 'e': 0.42147281477591764}",35,23,4.84904419684661,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.001, 'e': 0.42105155262732119}",20,12,15.803694496843287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.001, 'e': 0.42063071153031245}",30,21,-26.087247122708455,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
868,False,"{'a': 0.001, 'e': 0.42021029106405028}",20,9,-12.542624792746558,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
869,False,"{'a': 0.001, 'e': 0.41979029080811425}",25,17,-28.61961208640008,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
870,False,"{'a': 0.001, 'e': 0.41937071034250395}",25,19,8.112693299408685,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.001, 'e': 0.418951549247639}",25,5,-7.407218864910537,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
872,False,"{'a': 0.001, 'e': 0.41853280710435814}",25,17,-30.105652913740606,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
873,False,"{'a': 0.001, 'e': 0.41811448349391933}",25,0,-23.96614254468051,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
874,False,"{'a': 0.001, 'e': 0.41769657799799881}",25,0,-82.99967531849055,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
875,False,"{'a': 0.001, 'e': 0.41727909019869114}",20,0,6.4088107114187665,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
876,False,"{'a': 0.001, 'e': 0.41686201967850839}",20,0,-19.70525567941315,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
877,False,"{'a': 0.001, 'e': 0.41644536602038007}",20,12,-0.31952437880275664,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.001, 'e': 0.41602912880765253}",20,12,12.00966339398115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.001, 'e': 0.41561330762408838}",20,0,-6.208433184147928,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
880,False,"{'a': 0.001, 'e': 0.41519790205386659}",35,13,-27.136160738895406,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
881,False,"{'a': 0.001, 'e': 0.41478291168158138}",20,8,-38.00007529587386,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
882,False,"{'a': 0.001, 'e': 0.41436833609224244}",20,0,-101.4277832395695,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 2}",0
883,False,"{'a': 0.001, 'e': 0.41395417487127412}",25,17,14.978889131287827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.001, 'e': 0.41354042760451515}",25,3,-39.88555532974613,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 0}",1
885,False,"{'a': 0.001, 'e': 0.41312709387821822}",20,5,-5.403857316669543,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
886,False,"{'a': 0.001, 'e': 0.41271417327904969}",25,0,-4.942175048874227,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
887,False,"{'a': 0.001, 'e': 0.41230166539408875}",20,6,-19.545595230312898,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
888,False,"{'a': 0.001, 'e': 0.41188956981082758}",20,0,-62.509167501650545,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
889,False,"{'a': 0.001, 'e': 0.41147788611717057}",30,8,-102.14696779558321,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 2}",1
890,False,"{'a': 0.001, 'e': 0.41106661390143395}",20,0,17.640162537689164,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.001, 'e': 0.4106557527523455}",30,13,-77.25383878484418,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 1}",1
892,False,"{'a': 0.001, 'e': 0.41024530225904399}",30,0,-42.40243762953935,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
893,False,"{'a': 0.001, 'e': 0.40983526201107895}",20,7,-10.911805444013732,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
894,False,"{'a': 0.001, 'e': 0.40942563159841006}",20,5,-18.04173127826443,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
895,False,"{'a': 0.001, 'e': 0.40901641061140692}",20,10,-9.813280207659686,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
896,False,"{'a': 0.001, 'e': 0.40860759864084845}",25,13,13.013665566990268,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.001, 'e': 0.4081991952779227}",30,7,-46.70165250584669,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
898,False,"{'a': 0.001, 'e': 0.4077912001142262}",20,0,-42.65618282177236,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
899,False,"{'a': 0.001, 'e': 0.40738361274176382}",30,4,-40.42034007820004,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 0}",1
900,False,"{'a': 0.001, 'e': 0.40697643275294815}",30,0,-48.78512174583303,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
901,False,"{'a': 0.001, 'e': 0.40656965974059911}",35,4,-60.03084935030448,"{0: 25, 1: 1, 2: 1, 3: 4, 4: 0}",1
902,False,"{'a': 0.001, 'e': 0.40616329329794371}",25,8,-14.082427036735005,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
903,False,"{'a': 0.001, 'e': 0.40575733301861544}",30,3,-31.262117918305314,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 1}",1
904,False,"{'a': 0.001, 'e': 0.40535177849665399}",25,3,-2.6037574606482052,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
905,False,"{'a': 0.001, 'e': 0.40494662932650488}",20,13,-40.88292048596972,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
906,False,"{'a': 0.001, 'e': 0.40454188510301881}",20,12,15.040594771182874,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.001, 'e': 0.40413754542145153}",25,6,-79.69949708802943,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
908,False,"{'a': 0.001, 'e': 0.40373360987746337}",25,17,0.5146593160411119,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.001, 'e': 0.40333007806711874}",20,2,13.021387586928286,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
910,False,"{'a': 0.001, 'e': 0.40292694958688574}",25,13,3.948609676275357,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
911,False,"{'a': 0.001, 'e': 0.40252422403363597}",20,12,-28.472221874115103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.001, 'e': 0.40212190100464373}",30,0,-85.62478392391766,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
913,False,"{'a': 0.001, 'e': 0.40171998009758603}",20,4,-72.91231192788084,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
914,False,"{'a': 0.001, 'e': 0.40131846091054191}",20,0,-8.973583771064815,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
915,False,"{'a': 0.001, 'e': 0.40091734304199211}",30,12,-12.503296668481731,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
916,False,"{'a': 0.001, 'e': 0.40051662609081878}",35,18,2.9369857975466998,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.001, 'e': 0.40011630965630496}",20,14,10.997669520730149,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.001, 'e': 0.39971639333813408}",25,0,-88.3132020706602,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
919,False,"{'a': 0.001, 'e': 0.39931687673638988}",25,5,18.269242712761734,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.001, 'e': 0.39891775945155566}",20,8,-45.92356355816346,"{0: 6, 1: 1, 2: 5, 3: 0, 4: 0}",1
921,False,"{'a': 0.001, 'e': 0.39851904108451414}",25,0,-42.79970747391509,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
922,False,"{'a': 0.001, 'e': 0.39812072123654696}",25,16,-5.650551803445551,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
923,False,"{'a': 0.001, 'e': 0.39772279950933415}",30,18,-1.871330992823383,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
924,False,"{'a': 0.001, 'e': 0.397325275504954}",25,13,15.505213069169606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.001, 'e': 0.39692814882588245}",20,15,-2.4770910914405047,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
926,False,"{'a': 0.001, 'e': 0.39653141907499284}",30,3,-70.70977794039497,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 1}",1
927,False,"{'a': 0.001, 'e': 0.39613508585555535}",35,23,-3.4786061422027252,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
928,False,"{'a': 0.001, 'e': 0.39573914877123673}",20,0,-48.069674242642996,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
929,False,"{'a': 0.001, 'e': 0.39534360742609981}",30,11,14.269111645955233,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.001, 'e': 0.39494846142460327}",30,8,-12.715573684953394,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
931,False,"{'a': 0.001, 'e': 0.39455371037160109}",20,16,8.073555018570056,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.001, 'e': 0.39415935387234219}",25,13,-6.360157293645571,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
933,False,"{'a': 0.001, 'e': 0.39376539153246998}",25,9,-22.275231994059936,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
934,False,"{'a': 0.001, 'e': 0.39337182295802209}",25,5,-2.773974851631413,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
935,False,"{'a': 0.001, 'e': 0.39297864775542996}",30,5,-16.72964694092455,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",1
936,False,"{'a': 0.001, 'e': 0.39258586553151836}",30,8,-21.27180484895994,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
937,False,"{'a': 0.001, 'e': 0.39219347589350495}",35,0,-4.522823804273244,"{0: 30, 1: 1, 2: 4, 3: 0, 4: 0}",0
938,False,"{'a': 0.001, 'e': 0.39180147844900015}",20,7,25.301327167844317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.001, 'e': 0.39140987280600648}",20,14,2.2856981154736022,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.001, 'e': 0.39101865857291818}",25,14,8.452943041393935,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.001, 'e': 0.39062783535852108}",20,0,-116.42355428811376,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
942,False,"{'a': 0.001, 'e': 0.39023740277199187}",35,3,-44.54199280896313,"{0: 27, 1: 1, 2: 2, 3: 1, 4: 1}",1
943,False,"{'a': 0.001, 'e': 0.38984736042289797}",20,0,-94.00815883442563,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
944,False,"{'a': 0.001, 'e': 0.38945770792119694}",20,8,7.127650426794194,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.001, 'e': 0.3890684448772363}",30,8,-53.96972652691949,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
946,False,"{'a': 0.001, 'e': 0.38867957090175298}",20,1,10.121127704163577,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.001, 'e': 0.38829108560587294}",20,12,11.672485671813567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.001, 'e': 0.38790298860111089}",25,0,-9.674227425311905,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
949,False,"{'a': 0.001, 'e': 0.3875152794993697}",20,7,6.948307022883322,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.001, 'e': 0.38712795791294036}",30,16,-17.22060035543829,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
951,False,"{'a': 0.001, 'e': 0.38674102345450118}",25,0,-87.76003764112812,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
952,False,"{'a': 0.001, 'e': 0.38635447573711768}",20,3,10.177156528929446,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
953,False,"{'a': 0.001, 'e': 0.38596831437424212}",25,3,-37.064577664397284,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 0}",1
954,False,"{'a': 0.001, 'e': 0.38558253897971306}",20,11,0.717484196093304,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.001, 'e': 0.38519714916775516}",35,13,-45.90270467038283,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
956,False,"{'a': 0.001, 'e': 0.38481214455297852}",20,8,-1.895704006848903,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
957,False,"{'a': 0.001, 'e': 0.3844275247503785}",25,10,-15.371846788658912,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
958,False,"{'a': 0.001, 'e': 0.38404328937533527}",30,11,-35.034598089224744,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
959,False,"{'a': 0.001, 'e': 0.38365943804361335}",20,0,5.709467360601291,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
960,False,"{'a': 0.001, 'e': 0.38327597037136152}",25,17,9.842129584239572,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.001, 'e': 0.38289288597511206}",20,0,-55.21547473346329,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
962,False,"{'a': 0.001, 'e': 0.38251018447178037}",25,18,0.386021453788957,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
963,False,"{'a': 0.001, 'e': 0.38212786547866506}",25,18,-2.2307570880857717,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
964,False,"{'a': 0.001, 'e': 0.38174592861344708}",25,13,-47.54289020077011,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
965,False,"{'a': 0.001, 'e': 0.38136437349418956}",20,14,-0.7315156009429558,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.001, 'e': 0.38098319973933725}",25,17,-28.33592679712819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
967,False,"{'a': 0.001, 'e': 0.38060240696771647}",25,15,20.73285617145419,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.001, 'e': 0.38022199479853436}",25,14,-55.641873690794384,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
969,False,"{'a': 0.001, 'e': 0.37984196285137872}",30,21,14.319489356748619,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.001, 'e': 0.37946231074621756}",20,6,-29.486913193979305,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
971,False,"{'a': 0.001, 'e': 0.37908303810339883}",25,0,-37.7581940817555,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
972,False,"{'a': 0.001, 'e': 0.37870414454364976}",30,13,19.70129865311457,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.001, 'e': 0.37832562968807681}",20,7,-17.445518804565115,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
974,False,"{'a': 0.001, 'e': 0.37794749315816506}",25,13,-1.8631064931278827,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
975,False,"{'a': 0.001, 'e': 0.37756973457577797}",25,12,15.57214111029599,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.001, 'e': 0.37719235356315695}",20,0,-40.602470488566695,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
977,False,"{'a': 0.001, 'e': 0.37681534974292086}",20,6,-21.58712752173562,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
978,False,"{'a': 0.001, 'e': 0.37643872273806595}",20,0,-74.37063992894294,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
979,False,"{'a': 0.001, 'e': 0.37606247217196515}",20,0,9.22375018116047,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
980,False,"{'a': 0.001, 'e': 0.37568659766836787}",25,0,-45.15926710381648,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
981,False,"{'a': 0.001, 'e': 0.37531109885139957}",25,19,8.75724264094648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.001, 'e': 0.37493597534556133}",20,7,-2.570332747692004,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
983,False,"{'a': 0.001, 'e': 0.37456122677572978}",20,5,-20.854715846590313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
984,False,"{'a': 0.001, 'e': 0.37418685276715613}",25,0,-69.41974457510315,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",1
